,prompt,sections,output,temperature,response_length
0,Who is Richard III?,"['Summary: Section_8:  King Richard III was a cruel and ambitious man who was not afraid to kill those who stood in his way. He was a skilled captain in war, and he murdered King Henry VI while he was a prisoner in the Tower. Text: Section_8: Richard, the third son, of whom we now treat, was in wit and courage equal with either of them, in body and prowess far under them both: little of stature, ill featured of limbs, crooked-backed, his left shoulder much higher than his right, hard-favored in appearance, and such as is in the case of lords called warlike, in other men called otherwise. He was malicious, wrathful, envious, and from before his birth, ever perverse. It is for truth reported that the Duchess his mother had so much ado in her travail to birth him that she could not be delivered of him uncut, and he came into the world with the feet forward, as men be borne outward,  and (as the story runs) also not untoothed. Either men of hatred reported the above for truth or else nature changed her course in his beginning in the course of whose life many things were unnaturally committed. No unskilled captain was he in war, for which his disposition was more suited than for peace. Sundry victories had he, and sometimes overthrows, but never by fault of his own person, either of hardiness or political order. Free was he called when dispensing gifts, and somewhat above his power liberal; with large gifts he got for himself unsteadfast friendship, for which he was glad to pillage and spoil in other places, and get for himself steadfast hatred. He was close and secret, a deep dissembler, lowly of countenance, arrogant of heart, outwardly friendly where he inwardly hated, not omitting to kiss whom he thought to kill; pitiless and cruel, not for evil will always, but for ambition, and either for the surety or increase of his estate. Friend and foe was much the same; where his advantage grew, he spared no man death whose life withstood his purpose. He slew with his own hands King Henry the Sixth, being prisoner in the Tower, as men constantly say, and that without commandment or knowledge of the King, who would, undoubtedly, if he had intended such a thing, have appointed that butcherly office to some other than his own born brother.', 'Summary: Section_164:  King Richard III was a tyrant who was constantly troubled by the memory of his abominable deed. He had no rest, either inward or outward./n Text: Section_164: And yet all the meanwhile King Richard spent in much pain and trouble outward; much fear, anguish, and sorrow within. For I have heard by credible report from such as were secret within his chambers that, after this abominable deed done, he never had quiet in his mind�he never thought himself safe.Where he went abroad, his eyes whirled about; his body, secretly defended; his hand, ever on his dagger; his countenance and manner, like one always ready to strike again. He took ill rest at nights, lay long waking and musing, sore wearied with care and watch, rather slumbered than slept, troubled with fearful dreams�suddenly at times he would start up, leap out of his bed, and run about the chamber; so was his restless heart continually tossed and tumbled with the troubling impression and stormy remembrance of his abominable deed. Now had he outward no long time in rest.', ""Summary: Section_147:  King Richard III gave his first royal audience at Westminster Hall, where he declared his intention to take the crown. He then gave a pleasant speech to win over the nobles, merchants, and lawyers of the realm. He ended his speech by proclaiming a pardon for all offences against him, and he showed proof of this by taking Fogge, whom he had long hated, by the hand. The common people rejoiced at this, but wise men saw it as a vanity. As King Richard III returned home, he greeted everyone he met. Text: Section_147: The next day the Protector with a great train went to Westminster Hall and there, when he had placed himself in the court of the King's Bench, declared to the audience that he would take upon him the crown in that place there, where the king himself sits and ministers the law, because he considered that it was the chiefest duty of a king to minister the laws. Then, with as pleasant an oration as he could, he went about to win unto him the nobles, the merchants, the artificers, and, in conclusion, all kinds of men, but specially the lawyers of this realm. And finally, to the intent that no man should hate him for fear, and that his deceitful clemency might get him the good will of the people, when he had declared the disadvantages of discord and the advantages of concord and unity, he made an open proclamation that he did put out of his mind all enmities, and he there did openly pardon all offences committed against him. And to the intent that he might show a proof thereof, he commanded that one Fogge, whom he had long deadly hated, should be brought then before him. Who, being brought out of the sanctuary nearby (for thither had he fled for fear of him) in the sight of the people, he took him by the hand. Which thing the common people rejoiced at and praised, but wise men took it for a vanity. In his return homeward, whomsoever he met, he saluted. For a mind that knows itself guilty is in a manner dejected to a servile flattery.""]","Section_8, Section_164, Section_147Answer:King Richard III was a cruel and ambitious man who was not afraid to kill those who stood in his way. He was a skilled captain in war, and he murdered King Henry VI while he was a prisoner in the Tower. (S.8)King Richard III was a tyrant who was constantly troubled by the memory of his abominable deed. He had no rest, either inward or outward. (S.164)King Richard",0.0,107
,prompt,sections,output,temperature,response_length
0,Who is George?,"[""Summary: Section_7:  George, Duke of Clarence, was accused of treason and sentenced to death. He was drowned in a butt of malmesey, and his death was piteously bewailed by King Edward IV. Text: Section_7: George, Duke of Clarence, was a goodly noble prince, and at all points fortunate, if either his own ambition had not set him against his brother, or the envy of his enemies had not set his brother against him. For were it by the Queen and the lords of her blood, who highly maligned the King's kindred (as women commonly, not of malice but of nature, hate them whom their husbands love), or were it a proud appetite of the Duke himself intending to be king, in any case, heinous treason was there laid to his charge, and, finally, were he faulty or were he faultless, attainted was he by Parliament and judged to the death, and thereupon hastily drowned in a butt of malmesey, whose death, King Edward (although he commanded it), when he knew it was done, piteously bewailed and sorrowfully repented"", ""Summary: Section_9:  Some people think that King Edward IV had a hand in the death of his brother, George, the Duke of Clarence. They think that he did this because he wanted to be king himself, and George's death would clear the way for him to achieve this goal. However, there is no certainty about this, and it is just as likely that George's death was simply a coincidence. What is known for sure is that on the night of King Edward IV's death, one Mistlebrook came to the house of one Potter and told him that the king was dead. Potter replied that this meant that his master, the Duke of Gloucester, would be the next king. It is not clear why Potter thought this, but it is possible that he knew something about the Duke's plans or had some inkling of them./n Text: Section_9: Some wise men also think that his plan�covertly conveyed�lacked not in helping his brother Clarence to his death, which he resisted openly, although somewhat (as men judged) more faintly than one who was heartily concerned for his welfare. And they who thus judged, they think he for a long time during King Edward's life forethought to be king in case the King his brother (whose life he looked to, so that evil diet should shorten it) should happen to die (as indeed he did) while his children were young. And they judged that for this reason: he was glad of his brother's death, that Duke of Clarence, whose life must needs have hindered his plans, whether the same Duke of Clarence had kept himself true to his nephew the young King, or enterprised to be king himself. But of all this point, is there no certainty, and whosoever divines upon conjectures may as well shoot too far as too short. However, this have I by credible information learned, that the same night in which King Edward died, one Mistlebrook, long before morning, came in great haste to the house of one Potter, dwelling in Redcross Street without Cripplegate, and when he was with hasty rapping quickly let in, he revealed unto Potter that King Edward was departed. By my truth man,� said Potter, then will my master the Duke of Gloucester be king.� What cause he had so to think it is hard to say: whether he, being well disposed toward him, knew anything about such a thing the Duke had purposed, or otherwise he had any inkling thereof, for he was not ever likely to speak of it."", ""Summary: Section_6:  Richard, Duke of York, was killed in battle at Wakefield, leaving behind three sons: Edward, George, and Richard. Edward IV then usurped the crown. Text: Section_6: Richard, Duke of York, a noble man and a mighty, had begun not by war but by law to challenge the crown, putting his claim into the Parliament. There his cause was either for right or favor so far forth advanced that King Henry (although he had a goodly prince [Edward, son by Margaret of Anjou])  utterly rejected his own blood  ; the crown was by authority of Parliament  entailed unto the Duke of York, and his male issue in remainder, immediately after the death of King Henry. But the Duke, not enduring so long to tarry, but intending under pretext of dissension and debate arising in the realm, to reign before his time and to take upon him the rule in King Henry's life, was with many nobles of the realm at Wakefield slain, leaving three sons�Edward, George, and Richard.""]",None,0.0,107
,prompt,sections,output,temperature,response_length
0,Who is the Duke of Clarence?,"[""Summary: Section_7:  George, Duke of Clarence, was accused of treason and sentenced to death. He was drowned in a butt of malmesey, and his death was piteously bewailed by King Edward IV. Text: Section_7: George, Duke of Clarence, was a goodly noble prince, and at all points fortunate, if either his own ambition had not set him against his brother, or the envy of his enemies had not set his brother against him. For were it by the Queen and the lords of her blood, who highly maligned the King's kindred (as women commonly, not of malice but of nature, hate them whom their husbands love), or were it a proud appetite of the Duke himself intending to be king, in any case, heinous treason was there laid to his charge, and, finally, were he faulty or were he faultless, attainted was he by Parliament and judged to the death, and thereupon hastily drowned in a butt of malmesey, whose death, King Edward (although he commanded it), when he knew it was done, piteously bewailed and sorrowfully repented"", ""Summary: Section_9:  Some people think that King Edward IV had a hand in the death of his brother, George, the Duke of Clarence. They think that he did this because he wanted to be king himself, and George's death would clear the way for him to achieve this goal. However, there is no certainty about this, and it is just as likely that George's death was simply a coincidence. What is known for sure is that on the night of King Edward IV's death, one Mistlebrook came to the house of one Potter and told him that the king was dead. Potter replied that this meant that his master, the Duke of Gloucester, would be the next king. It is not clear why Potter thought this, but it is possible that he knew something about the Duke's plans or had some inkling of them./n Text: Section_9: Some wise men also think that his plan�covertly conveyed�lacked not in helping his brother Clarence to his death, which he resisted openly, although somewhat (as men judged) more faintly than one who was heartily concerned for his welfare. And they who thus judged, they think he for a long time during King Edward's life forethought to be king in case the King his brother (whose life he looked to, so that evil diet should shorten it) should happen to die (as indeed he did) while his children were young. And they judged that for this reason: he was glad of his brother's death, that Duke of Clarence, whose life must needs have hindered his plans, whether the same Duke of Clarence had kept himself true to his nephew the young King, or enterprised to be king himself. But of all this point, is there no certainty, and whosoever divines upon conjectures may as well shoot too far as too short. However, this have I by credible information learned, that the same night in which King Edward died, one Mistlebrook, long before morning, came in great haste to the house of one Potter, dwelling in Redcross Street without Cripplegate, and when he was with hasty rapping quickly let in, he revealed unto Potter that King Edward was departed. By my truth man,� said Potter, then will my master the Duke of Gloucester be king.� What cause he had so to think it is hard to say: whether he, being well disposed toward him, knew anything about such a thing the Duke had purposed, or otherwise he had any inkling thereof, for he was not ever likely to speak of it."", ""Summary: Section_6:  Richard, Duke of York, was killed in battle at Wakefield, leaving behind three sons: Edward, George, and Richard. Edward IV then usurped the crown. Text: Section_6: Richard, Duke of York, a noble man and a mighty, had begun not by war but by law to challenge the crown, putting his claim into the Parliament. There his cause was either for right or favor so far forth advanced that King Henry (although he had a goodly prince [Edward, son by Margaret of Anjou])  utterly rejected his own blood  ; the crown was by authority of Parliament  entailed unto the Duke of York, and his male issue in remainder, immediately after the death of King Henry. But the Duke, not enduring so long to tarry, but intending under pretext of dissension and debate arising in the realm, to reign before his time and to take upon him the rule in King Henry's life, was with many nobles of the realm at Wakefield slain, leaving three sons�Edward, George, and Richard.""]",Section_7,0.0,107
,prompt,sections,output,temperature,response_length
0,What prominent locations are notable in this text?,"['Summary: Section_97:  Jane Shore was a woman who was in good favor with the Prince and had many friends. However, she is now in a beggarly condition. Men tend to remember those who have done them evil, and Jane Shore is an example of someone who is not remembered because she did not do anything evil. Text: Section_97: I doubt not some shall think this woman too slight a thing to be written of and set among the remembrances of great matters, which they shall specially think, that by chance esteem her only by what they now see. But to me seems the change so much the more worthy to be remembered, in how much she is now in the more beggarly condition�without friends and worn out of acquaintance�after good substance, after great favor with the Prince, after great suit and seeking to by all those that those days had business to speed, as many other men were in their times, who be now famous only by the infamy of their ill deeds. Her doings were not much less, although they be much less remembered because they were not so evil. For men use, if they have an evil turn, to write it in marble; and whosoever does us a good turn, we write it in dust,  which is not worst proved by her, for at this day she begs of many at this day living, that at this day had begged if she had not been.', ""Summary: Section_137:  The Mayor, Aldermen, and chief commoners of the city, along with the Duke of Buckingham and other noblemen, knights, and gentlemen, assembled at Baynard's Castle to speak with the Lord Protector about a great matter. Text: Section_137: Then on the morrow after, the Mayor with all the Aldermen and chief commoners of the city,  in their best manner appareled, assembling themselves together, resorted unto Baynard's Castle where the Protector lay. To which place repaired also, according to their appointment, the Duke of Buckingham with diverse noble men with him, besides many knights and other gentlemen. And thereupon, the Duke sent word unto the Lord Protector of there being a great and honorable company  to move a great matter unto his Grace."", ""Summary: Section_17:  After King Edward IV's death, his son Prince Edward moved towards London. He was accompanied by Sir Anthony Woodville, Lord Rivers, and other members of the queen's family. Text: Section_17: As soon as the King was departed, that noble Prince his son drew toward London, who at the time of his father's death kept household at Ludlow in Wales.  Such country, being far off from the law and recourse to justice, was begun to be far out of good will and had grown up wild with robbers and thieves walking at liberty uncorrected. And for this reason the Prince was, in the life of his father, sent thither, to the end that the authority of his presence should restrain evilly disposed persons from the boldness of their former outrages.  To the governance and ordering of this young Prince, at his sending thither, was there appointed Sir Anthony Woodville, Lord Rivers and brother unto the Queen, a right honorable man, as valiant of hand as politic in counsel. Adjoined were there unto him others of the same party, and, in effect, every one as he was nearest of kin unto the Queen was so planted next about the Prince.""]","Section_97, Section_137, Section_17Answer: Jane Shore is an example of someone who is not remembered because she did not do anything evil. 'I doubt not some shall think this woman too slight a thing to be written of and set among the remembrances of great matters, which they shall specially think, that by chance esteem her only by what they now see. But to me seems the change so much the more worthy to be remembered, in how much she is now in the more beggarly condition",0.0,107
,prompt,sections,output,temperature,response_length
0,Is Guildhall discussed?,"['Summary: Section_132:  Henry Strafford repeats his speech at Guildhall to the people. The people are amazed at how well he tells the story, but no one answers. The Mayor tells him that the people are not used to being spoken to by anyone except the Recorder, who is the mouth of the city. Text: Section_132: And by and by, somewhat louder, he rehearsed to them the same matter again in other order and other words, so well and ornately, and nevertheless so evidently and plain, with voice, gesture, and countenance so comely and so proper that every man much marveled that heard him, and thought that they never had in their lives heard so evil a tale so well told. But were it for wonder or fear, or that each expected that another should speak first, not one word was there answered of all the people that stood before, but all was as still as midnight, not so much as whispering among them by which they might seem to confer what was best to do. When the Mayor saw this, he with other partners of that counsel drew about the Duke and said that the people had not been accustomed there to be spoken unto except by the Recorder,  who is the mouth of the city, and perhaps to him they will answer.', 'Summary: Section_119:  Henry Strafford gives a speech at Guildhall, revealing that he and his companions have come to bring the citizens of London something they have long desired and would have gone far to fetch./n Text: Section_119: Friends, for the zeal and hearty favor that we bear you, we come to reveal unto you, a matter right great and weighty, and no less weighty than pleasing to God and profitable to all the realm, nor to no part of the realm more profitable than to you, the citizens of this noble city. Why? That thing that we know well you have long time lacked and sore longed for, that you would have given great good for, that you would have gone far to fetch�that thing we come hither to bring you, without your labor, pain, cost, adventure, or jeopardy.', ""Summary: Section_122:  Henry Strafford gives a speech at Guildhall in which he talks about the dangers of war and the divisions among the people. He also talks about the King's enemies and how they were a danger to the people. Text: Section_122: Yet also there was no crime so great of which there could lack a pretext. For because the King, preventing the time of his inheritance, attained the crown by battle, it sufficed in a rich man a pretext of treason to have been of kindred or alliance, near familiarity or slight acquaintance with any of those that were at any time the King's enemies, who were at one time and another, more then half the realm. Thus were not your goods in safety, and yet they brought your bodies in jeopardy, not to mention the common adventure of open war. And such war, although it is ever the will and occasion of much mischief, yet is it never so mischievous as where any people fall at division among themselves, nor in none earthly nation so deadly and so pestilent as when it happens among us, and among us never so long continued dissension, nor so many battles in the season, nor so cruel and deadly fought, as was in the days of the King who died, God forgive his soul.""]","Section_119, Section_122, Section_132Answer: Guildhall is discussed in sections 119, 122, and 132.",0.0,107
,prompt,sections,output,temperature,response_length
0,What is Henry Strattford's speech about?,"[""Summary: Section_122:  Henry Strafford gives a speech at Guildhall in which he talks about the dangers of war and the divisions among the people. He also talks about the King's enemies and how they were a danger to the people. Text: Section_122: Yet also there was no crime so great of which there could lack a pretext. For because the King, preventing the time of his inheritance, attained the crown by battle, it sufficed in a rich man a pretext of treason to have been of kindred or alliance, near familiarity or slight acquaintance with any of those that were at any time the King's enemies, who were at one time and another, more then half the realm. Thus were not your goods in safety, and yet they brought your bodies in jeopardy, not to mention the common adventure of open war. And such war, although it is ever the will and occasion of much mischief, yet is it never so mischievous as where any people fall at division among themselves, nor in none earthly nation so deadly and so pestilent as when it happens among us, and among us never so long continued dissension, nor so many battles in the season, nor so cruel and deadly fought, as was in the days of the King who died, God forgive his soul."", 'Summary: Section_119:  Henry Strafford gives a speech at Guildhall, revealing that he and his companions have come to bring the citizens of London something they have long desired and would have gone far to fetch./n Text: Section_119: Friends, for the zeal and hearty favor that we bear you, we come to reveal unto you, a matter right great and weighty, and no less weighty than pleasing to God and profitable to all the realm, nor to no part of the realm more profitable than to you, the citizens of this noble city. Why? That thing that we know well you have long time lacked and sore longed for, that you would have given great good for, that you would have gone far to fetch�that thing we come hither to bring you, without your labor, pain, cost, adventure, or jeopardy.', 'Summary: Section_130:  Henry Strafford gives a speech at Guildhall, urging the citizens of London to join the nobles in requesting that Edward, the eldest son of King Edward IV, be made king. He argues that they will benefit greatly from this decision, as Edward will be a good king and they will be favored by him. Text: Section_130: Wherefore so much the more cause have we to thank God that this noble personage, who is so righteously entitled thereunto, is of such a mature age that great wisdom is joined with so great experience; who, although he will be loath, as I have said, to take it upon him, yet shall he to our petition in that behalf more graciously incline if ye, the worshipful citizens of this the chief city of this realm, join with us nobles in our said request. Which for your own benefit we doubt not but you will, and nevertheless I heartily pray you so to do, whereby you shall do great profit to all this realm, both in choosing them so good a king and in providing yourself special advantage, as those for whom His Majesty shall ever after bear so much the more tender favor, considering how much he shall perceive you more prone and benevolently minded toward his election. Wherein, dear friends, what mind you have, we require you plainly to show us.�']","Section_122Answer: Henry Strafford's speech is about the dangers of war and the divisions among the people. He also talks about the King's enemies and how they were a danger to the people. 'Yet also there was no crime so great of which there could lack a pretext. For because the King, preventing the time of his inheritance, attained the crown by battle, it sufficed in a rich man a pretext of treason to have been of kindred or alliance, near familiarity or slight acquaintance with any of those",0.0,107
,prompt,sections,output,temperature,response_length
0,What is the personality of the Archbishop of Canterbury?,"[""Summary: Section_169:  Bishop John Morton was a man of great wit and learning who was loyal to the House of Lancaster. He was content to receive King Edward IV's pardon and became one of his trusted advisors. Morton was later made Archbishop of Canterbury and Chancellor of England. He lived a long and prosperous life before dying a godly death. Text: Section_169: The Bishop was a man of great natural wit, very well learned, and honorable in behavior, lacking no wise ways to win favor. He had been loyal to the part of King Henry while that part was in wealth, and nevertheless left it not, nor forsook it in woe, but fled the realm with the Queen and the Prince,  and while King Edward had the King  in prison, he never came home but to the battlefield.  After this loss, and that part was utterly subdued, King Edward, for Morton's steadfast faith and wisdom, not only was content to receive him, but also wooed him to come and had him from thence forth both in secret trust and very special favor, in which he nothing deceived. For he was, as you have heard, after King Edward's death, first taken by the tyrant for his loyalty to the King, but found the means to turn this Duke to his plans, joining gentlemen together in the aid of King Henry,  devising first the marriage between him and King Edward's daughter, by which he declared his faith and good service to both his masters at once, with infinite benefit to the realm, by the conjunction of those two bloods in one, whose several titles had long left the land without quiet. Afterwards, he fled the realm, went to Rome, never minding more to meddle with the world till the noble prince, King Henry the Seventh, got him home again, made him Archbishop of Canterbury and Chancellor of England, whereunto the Pope joined the honor of Cardinal. Thus living many days in as much honor as one man might well wish, ended them so godly that his death, with God's mercy, well changed his life. This man, therefore, as I was about to tell you, by long and often alternate proof, as well from prosperity as adverse fortune, had gotten by great experience, the very mother and mistress of wisdom, a deep insight in political, worldly drifts."", ""Summary: Section_39:  Archbishop Thomas Rotherham defends sanctuary, saying that it is a sacred place that should not be disturbed for any earthly reason. He says that he will do his best to obtain what they want from the queen, but that her fear is the only impediment. Text: Section_39: And therefore,� said the Archbishop of Canterbury, God forbid that any man should for any earthly enterprise break the immunity and liberty of that sacred sanctuary that has been the safeguard of so many a good man's life. And I trust,� said he, with God's grace, we shall not need it. But for any manner need, I would not we should do it. I trust that she shall be with reason contented, and all things in good manner obtained. And if it happen that I bring it not so to pass, yet shall I toward it so far forth do my best, that you shall all well perceive that no lack of my dutiful efforts, but the mother's dread and womanish fear, shall be the impediment.�"", ""Summary: Section_27:  Archbishop Thomas Rotherham was greatly concerned when he heard that the Queen was sending all her belongings to sanctuary. He went to her and found her surrounded by her belongings, with people coming and going. Text: Section_27: Notwithstanding, sir,� said he, my Lord sends your Lordship word that there is no fear, for he assures you that all shall be well.� I assure him,� said the Archbishop, be it as well as it will, it will never be so well as we have seen it.� And thereupon, by and by, after the messenger departed, he caused in all the haste all his servants to be called up, and so with his own household about him, and every man armed, he took the Great Seal  with him, and came yet before day unto the Queen. About whom he found much heaviness, rumble, haste and business, carriage and conveyance of her stuff into sanctuary�chests, coffers, packs, bundles, trusses, all on men's backs, no man unoccupied; some loading, some going, some discharging, some coming for more, some breaking down the walls to bring in the shortest way, and some yet drew to them that helped to carry the wrong way.""]",Section_169Answer: Bishop John Morton was a man of great wit and learning who was loyal to the House of Lancaster. He was content to receive King Edward IV's pardon and became one of his trusted advisors. Morton was later made Archbishop of Canterbury and Chancellor of England. He lived a long and prosperous life before dying a godly death. (S.169),0.0,107
,prompt,sections,output,temperature,response_length
0,Are any ancient Romans mentioned in the text?,"[""Summary: Section_77:  The Lords are astonished at Richard III's behavior and agree that whoever is responsible for his actions should be punished. Text: Section_77: At this question, all the lords sat astonished, musing much by whom this question should be meant, of which every man knew himself clear. Then the Lord Chamberlain, as he that for the love between them thought he might be boldest with him, answered and said that they were worthy to be punished as heinous traitors, whosoever they were. And all the others affirmed the same."", 'Summary: Section_97:  Jane Shore was a woman who was in good favor with the Prince and had many friends. However, she is now in a beggarly condition. Men tend to remember those who have done them evil, and Jane Shore is an example of someone who is not remembered because she did not do anything evil. Text: Section_97: I doubt not some shall think this woman too slight a thing to be written of and set among the remembrances of great matters, which they shall specially think, that by chance esteem her only by what they now see. But to me seems the change so much the more worthy to be remembered, in how much she is now in the more beggarly condition�without friends and worn out of acquaintance�after good substance, after great favor with the Prince, after great suit and seeking to by all those that those days had business to speed, as many other men were in their times, who be now famous only by the infamy of their ill deeds. Her doings were not much less, although they be much less remembered because they were not so evil. For men use, if they have an evil turn, to write it in marble; and whosoever does us a good turn, we write it in dust,  which is not worst proved by her, for at this day she begs of many at this day living, that at this day had begged if she had not been.', ""Summary: Section_124:  Henry Strafford, speaking at Guildhall, says that the people the king favored the most were always the ones who had the least power. He also says that more people went to Shore's wife, a prostitute, than to any of the lords in England, except for the ones who were her advocates. Text: Section_124: What manner of folk this King most favored, we shall for his honor spare to speak of; however, this know you well all, that whoso was best favored, bore always least rule, and more suit was in his days made unto Shore's wife, a vile and abominable strumpet, than to all the lords in England, except unto those that made her their advocate; and such a simple woman was well named and honest till the King, for his wanton lust and sinful affection, bereft her from her husband�a right honest, substantial young man among you.""]",None,0.0,107
,prompt,sections,output,temperature,response_length
0,Is Wales mentioned in the text?,"['Summary: Section_52:  The Cardinal responded that the Council would be content if the Duchess stayed with her children, but it would be better for the Duke of York to be with the King. He said that there are occasions when it is better for a child to be away from his mother, and this is one of those occasions. Text: Section_52: No man denies, good Madam,� said the Cardinal, but that your Grace were of all folk most necessary about your children, and so would all the Council not only be content but also glad that you were, if it might stand with your pleasure to be in such place as might stand with their honor. But if you appoint yourself to tarry here, then think they yet more apt that the Duke of York were at his liberty honorably with the King�to the comfort of them both than here as a sanctuary man to both their dishonor and obloquy. Since there is not always so great necessity to have the child be with the mother, but that occasion may sometime be such that it should be more expedient to keep him elsewhere. Which in this well appears that, at such time as your dearest son, then Prince and now King, should for his honor and good order of the country, keep household in Wales far out of your company, your Grace was well content therewith yourself.�', ""Summary: Section_17:  After King Edward IV's death, his son Prince Edward moved towards London. He was accompanied by Sir Anthony Woodville, Lord Rivers, and other members of the queen's family. Text: Section_17: As soon as the King was departed, that noble Prince his son drew toward London, who at the time of his father's death kept household at Ludlow in Wales.  Such country, being far off from the law and recourse to justice, was begun to be far out of good will and had grown up wild with robbers and thieves walking at liberty uncorrected. And for this reason the Prince was, in the life of his father, sent thither, to the end that the authority of his presence should restrain evilly disposed persons from the boldness of their former outrages.  To the governance and ordering of this young Prince, at his sending thither, was there appointed Sir Anthony Woodville, Lord Rivers and brother unto the Queen, a right honorable man, as valiant of hand as politic in counsel. Adjoined were there unto him others of the same party, and, in effect, every one as he was nearest of kin unto the Queen was so planted next about the Prince."", ""Summary: Section_88:  William Hastings meets a messenger and they discuss how the world has changed. William Hastings is happy and safe, while his enemies are in danger. Text: Section_88: Thou would say so,� said he, if thou knew as much as I know, which few know else as yet, and more shall shortly.� By that meant he the lords of the Queen's kindred that were taken before and should that day be beheaded at Pomfret, which he well knew, but was nothing aware that the axe hang over his own head. In faith, man,� said he, I was never so sorry, nor never stood in so great dread in my life, as I did when thou and I met here. And lo how the world is turned; now stand mine enemies in that danger (as thou may by chance hear more hereafter) and I never in my life so merry, nor never in so great safety.�""]",None,0.0,107
,prompt,sections,output,temperature,response_length
0,Is Wales mentioned in the text?,"['Summary: Section_52:  The Cardinal responded that the Council would be content if the Duchess stayed with her children, but it would be better for the Duke of York to be with the King. He said that there are occasions when it is better for a child to be away from his mother, and this is one of those occasions. Text: Section_52: No man denies, good Madam,� said the Cardinal, but that your Grace were of all folk most necessary about your children, and so would all the Council not only be content but also glad that you were, if it might stand with your pleasure to be in such place as might stand with their honor. But if you appoint yourself to tarry here, then think they yet more apt that the Duke of York were at his liberty honorably with the King�to the comfort of them both than here as a sanctuary man to both their dishonor and obloquy. Since there is not always so great necessity to have the child be with the mother, but that occasion may sometime be such that it should be more expedient to keep him elsewhere. Which in this well appears that, at such time as your dearest son, then Prince and now King, should for his honor and good order of the country, keep household in Wales far out of your company, your Grace was well content therewith yourself.�', ""Summary: Section_17:  After King Edward IV's death, his son Prince Edward moved towards London. He was accompanied by Sir Anthony Woodville, Lord Rivers, and other members of the queen's family. Text: Section_17: As soon as the King was departed, that noble Prince his son drew toward London, who at the time of his father's death kept household at Ludlow in Wales.  Such country, being far off from the law and recourse to justice, was begun to be far out of good will and had grown up wild with robbers and thieves walking at liberty uncorrected. And for this reason the Prince was, in the life of his father, sent thither, to the end that the authority of his presence should restrain evilly disposed persons from the boldness of their former outrages.  To the governance and ordering of this young Prince, at his sending thither, was there appointed Sir Anthony Woodville, Lord Rivers and brother unto the Queen, a right honorable man, as valiant of hand as politic in counsel. Adjoined were there unto him others of the same party, and, in effect, every one as he was nearest of kin unto the Queen was so planted next about the Prince."", ""Summary: Section_88:  William Hastings meets a messenger and they discuss how the world has changed. William Hastings is happy and safe, while his enemies are in danger. Text: Section_88: Thou would say so,� said he, if thou knew as much as I know, which few know else as yet, and more shall shortly.� By that meant he the lords of the Queen's kindred that were taken before and should that day be beheaded at Pomfret, which he well knew, but was nothing aware that the axe hang over his own head. In faith, man,� said he, I was never so sorry, nor never stood in so great dread in my life, as I did when thou and I met here. And lo how the world is turned; now stand mine enemies in that danger (as thou may by chance hear more hereafter) and I never in my life so merry, nor never in so great safety.�""]",None,0.0,107
,prompt,sections,output,temperature,response_length
0,Do any events occur at Pomfret?,"[""Summary: Section_88:  William Hastings meets a messenger and they discuss how the world has changed. William Hastings is happy and safe, while his enemies are in danger. Text: Section_88: Thou would say so,� said he, if thou knew as much as I know, which few know else as yet, and more shall shortly.� By that meant he the lords of the Queen's kindred that were taken before and should that day be beheaded at Pomfret, which he well knew, but was nothing aware that the axe hang over his own head. In faith, man,� said he, I was never so sorry, nor never stood in so great dread in my life, as I did when thou and I met here. And lo how the world is turned; now stand mine enemies in that danger (as thou may by chance hear more hereafter) and I never in my life so merry, nor never in so great safety.�"", 'Summary: Section_98:  On the same day that the Lord Chamberlain was beheaded, Richard III had the before mentioned lords and knights who were taken from the King at Northampton and Stony Stratford beheaded. This was done in the presence and by the order of Sir Richard Radcliff, who was a loyal servant of the Protector. The knights were brought out of prison to the scaffold and were quickly beheaded without a trial or any other form of due process. The only reason given for their execution was that they were good men who were too loyal to the King and too close to the Queen. Text: Section_98: Now was it so devised by the Protector and his Council that the same day in which the Lord Chamberlain was beheaded in the Tower of London, and about the same hour, was there�not without his assent�beheaded at Pomfret the before mentioned lords and knights that were taken from the King at Northampton and Stony Stratford. Which thing was done in the presence and by the order of Sir Richard Radcliff, knight, whose service the Protector specially used in the Council and in the execution of such lawless enterprises, as a man that had been long secret with him, having experience of the world and a shrewd wit, short and rude in speech, rough and boisterous of behavior, bold in mischief, as far from pity as from all fear of God. This knight, bringing them out of the prison to the scaffold, and showing to the people about that they were traitors, not suffering them to speak and declare their innocence lest their words might have inclined men to pity them and to hate the Protector and his part, caused them hastily, without judgment, process, or manner of order to be beheaded, and without other earthly guilt, but only that they were good men, too true to the King and too close to the Queen.', ""Summary: Section_137:  The Mayor, Aldermen, and chief commoners of the city, along with the Duke of Buckingham and other noblemen, knights, and gentlemen, assembled at Baynard's Castle to speak with the Lord Protector about a great matter. Text: Section_137: Then on the morrow after, the Mayor with all the Aldermen and chief commoners of the city,  in their best manner appareled, assembling themselves together, resorted unto Baynard's Castle where the Protector lay. To which place repaired also, according to their appointment, the Duke of Buckingham with diverse noble men with him, besides many knights and other gentlemen. And thereupon, the Duke sent word unto the Lord Protector of there being a great and honorable company  to move a great matter unto his Grace.""]",None,0.0,107
,prompt,sections,output,temperature,response_length
